source_subject	source_row_no	source_file	school_code	school_name	subject_type	batch_name	major_group	elective_subject	group_min_score	min_rank	majors	major_count	pdf_page	book_page	review_note	raw_group_line	school_province	school_level	major_group_full	major_category	predict_score	predict_low	predict_high	predict_range	confidence
物理	4402	25年物理类院校专业组汇总.xlsx	6507	安阳学院	物理	高职高专批	101	不限	193		术、空中乘务、飞机机电设备维修、电子信息工程技术、计算机应用技术、大数据与会、计、文物修复与保护、融媒体技术与运营、学前教育（师范）、商务英语、绿色低碳技术、建筑工程技术、装配式建筑工程技术、工程造价、建设工程管理、计算机	17	491	471	最低位次缺失	101(不限)310422266.2193553147术,空中乘务,飞机机电设备维修,电子信息工程技术,计算机应用技术,大数据与会	河南	专科	101（不限）	术	193	188	198	188-198	按2025投档线
物理	4403	25年物理类院校专业组汇总.xlsx	6507	安阳学院	物理	高职高专批	103	不限	176		应用技术、财税大数据应用、大数据与财务管理、大数据与会计、会计信息管理、网络营、销与直播电商、现代物流管理、旅游管理、酒店管理与数字化运营、学前教育（师范)	11	491	471	最低位次缺失	103（不限）·85407271.8176554026应用技术,财税大数据应用,大数据与财务管理,大数据与会计,会计信息管理,网络营	河南	专科	103（不限）	应用技术	176	171	181	171-181	按2025投档线
物理	4404	25年物理类院校专业组汇总.xlsx	6508	信阳学院	物理	高职高专批	102	不限	181		软件技术、大数据技术、人工智能技术应用、物联网应用技术、计算机应用技术	5	491	471	最低位次缺失	102(不限)300426265.8181553792软件技术,大数据技术,人工智能技术应用,物联网应用技术,计算机应用技术	河南	专科	102（不限）	软件技术	181	176	186	176-186	按2025投档线
物理	4405	25年物理类院校专业组汇总.xlsx	6538	郑州卫生健康职业学院	物理	高职高专批	101	不限	361	449030	服务与管理、老年保健与管理、眼视光技术、视觉训练与康复	4	491	471		101(不限)922485377.8361449030	河南	专科	101（不限）	服务与管理	361	356	366	356-366	按2025投档线
物理	4406	25年物理类院校专业组汇总.xlsx	6539	河南物流职业学院	物理	高职高专批	101	不限	345	468507	与会计(注册会计师)、电子商务、跨境电子商务、网络营销与直播电商、现代物流管理、航空物流管理、冷链物流技术与管理、供应链运营、会展策划与管理、学前教育(师范)	10	491	471		101(不限)226451360.3345468507与会计(注册会计师),电子商务,跨境电子商务,网络营销与直播电商,现代物流管理,	河南	专科	101（不限）	与会计(注册会计师)	345	340	350	340-350	按2025投档线
物理	4407	25年物理类院校专业组汇总.xlsx	6539	河南物流职业学院	物理	高职高专批	102	不限	337	477392	物联网应用技术、计算机应用技术、计算机网络技术、软件技术、大数据技术、智能机器人技术、工业机器人技术、无人机应用技术、汽车制造与试验技术、新能源汽车	10	491	471		102(不限）575412355.43374773922物联网应用技术,计算机应用技术,计算机网络技术,软件技术,大数据技术	河南	专科	102（不限）	物联网应用技术	337	332	342	332-342	按2025投档线
物理	4408	25年物理类院校专业组汇总.xlsx	6539	河南物流职业学院	物理	高职高专批	103	不限	386	414874	技术、智能网联汽车技术、城市轨道车辆应用技术、城市轨道交通运营管理	4	491	471		103(不限)12430396.8386414874	河南	专科	103（不限）	技术	386	381	391	381-391	按2025投档线
物理	4409	25年物理类院校专业组汇总.xlsx	6539	河南物流职业学院	物理	高职高专批	201	不限	192	553231	航空物流管理（中外合作办学）、包含	2	491	471		201(不限)46382282.6192553231航空物流管理（中外合作办学）	河南	专科	201（不限）	航空物流管理（中外合作办学）	192	187	197	187-197	按2025投档线
物理	4410	25年物理类院校专业组汇总.xlsx	6540	河南地矿职业学院	物理	高职高专批	101	不限	335		术、装配式建筑构件智能制造技术、建筑工程技术、智能制造装备技术、智能机电技术、工业机器人技术、无人机应用技术、汽车制造与试验技术、新能源汽车技术、物联网应用、技术、计算机应用技术、数字媒体技术、大数据技术、云计算技术应用、信息安全技术应	16	492	472	最低位次缺失	101(不限)882470353.5335479571术,装配式建筑构件智能制造技术,建筑工程技术,智能制造装备技术,智能机电技术,	河南	专科	101（不限）	术	335	330	340	330-340	按2025投档线
物理	4411	25年物理类院校专业组汇总.xlsx	6541	信阳航空职业学院	物理	高职高专批	102	不限	166	554312	设备维修、飞机部件修理、通用航空器维修、飞机结构修理、物联网应用技术、应用电子、技术、汽车智能技术、计算机应用技术、软件技术、大数据技术、信息安全技术应用、虚、拟现实技术应用、人工智能技术应用、卫星通信与导航技术、婴幼儿托育服务与管理、火、数据与财务管理、大数据与会计、电子商务、网络营销与直播电商、航空物流管理、旅游、管理、文化创意与策划、学前教育(师范)、智慧健康养老服务与管理	28	492	472		102(不限)461424270166554312	河南	专科	102（不限）	设备维修	166	161	171	161-171	按2025投档线
物理	4412	25年物理类院校专业组汇总.xlsx	6542	开封工程职业学院	物理	高职高专批	102	不限	160	554456	「建筑工程技术、智能制造装备技术、智能机电技术、工业机器人技术、无人机应用技术	5	492	472		102(不限）424414249.3160554456「建筑工程技术,智能制造装备技术,智能机电技术,工业机器人技术,无人机应用技术	河南	专科	102（不限）	「建筑工程技术	160	155	165	155-165	按2025投档线
物理	4413	25年物理类院校专业组汇总.xlsx	6543	开封智慧健康职业学院	物理	高职高专批	102	不限	165	554339			492	472	组内专业为空	102(不限)122367240.9165554339	河南	专科	102（不限）	未提供	165	160	170	160-170	按2025投档线
物理	4414	25年物理类院校专业组汇总.xlsx	6544	周口智慧能源职业学院	物理	高职高专批	101	不限	180	553839			492	472	组内专业为空	101(不限)114451258.7180553839	河南	专科	101（不限）	未提供	180	175	185	175-185	按2025投档线
物理	4415	25年物理类院校专业组汇总.xlsx	6545	平顶山科技职业学院	物理	高职高专批	101	不限	185	553621	康复工程技术、数字媒体技术、大数据技术、人工智能技术应用、跨境电子商务	5	492	472		101(不限)282356256.8185553621康复工程技术,数字媒体技术,大数据技术,人工智能技术应用,跨境电子商务	河南	专科	101（不限）	康复工程技术	185	180	190	180-190	按2025投档线
物理	4416	25年物理类院校专业组汇总.xlsx	6595	四川文化艺术学院	物理	高职高专批	102	不限	309	504567	数字媒体技术、大数据与财务管理	2	492	472		102(不限)2419364309504567数字媒体技术,大数据与财务管理	四川	专科	102（不限）	数字媒体技术	309	304	314	304-314	按2025投档线
物理	4417	25年物理类院校专业组汇总.xlsx	6609	文华学院	物理	高职高专批	101	不限	262	535734	用技术、计算机应用技术、大数据与财务管理、市场营销、应用英语	5	492	472		101(不限)68389305.5262535734	未识别	专科	101（不限）	用技术	262	257	267	257-267	按2025投档线
物理	4418	25年物理类院校专业组汇总.xlsx	6640	温州商学院	物理	高职高专批	102	不限	244	543200			492	472	组内专业为空	102(不限)16394309.1244543200	浙江	专科	102（不限）	未提供	244	239	249	239-249	按2025投档线
物理	4419	25年物理类院校专业组汇总.xlsx	6647	青岛农业大学海都学院	物理	高职高专批	101	不限	214	550783	据技术、虚拟现实技术应用、大数据与财务管理、国际经济与贸易、中小企业创业与经	5	492	472		101(不限)57384302.5214550783	山东	专科	101（不限）	据技术	214	209	219	209-219	按2025投档线
物理	4420	25年物理类院校专业组汇总.xlsx	6648	齐鲁理工学院	物理	高职高专批	101	不限	209	551531	计算机应用技术、护理、医学检验技术、医学影像技术	4	492	472		101(不限)13363288.4209551531计算机应用技术,护理,医学检验技术,医学影像技术	未识别	专科	101（不限）	计算机应用技术	209	204	214	204-214	按2025投档线
物理	4421	25年物理类院校专业组汇总.xlsx	6650	潍坊理工学院	物理	高职高专批	102	不限	300	511869	工业机器人技术、电气自动化技术	2	492	472		102(不限)7361331.3300511869工业机器人技术,电气自动化技术	山东	专科	102（不限）	工业机器人技术	300	295	305	295-305	按2025投档线
物理	4422	25年物理类院校专业组汇总.xlsx	6654	辽宁理工学院	物理	高职高专批	104	不限	188	553471	大数据与会计、机械制造及自动化、智能焊接技术、电气自动化技术、计算机应用技术	5	492	472		104(不限)24378294.1188553471大数据与会计,机械制造及自动化,智能焊接技术,电气自动化技术,计算机应用技术	辽宁	专科	104（不限）	大数据与会计	188	183	193	183-193	按2025投档线
物理	4423	25年物理类院校专业组汇总.xlsx	6655	大连财经学院	物理	高职高专批	102	不限	297	514136	工程造价、金融服务与管理、大数据与财务管理、大数据与会计、国际经济与贸易	5	492	472		102(不限)25336.5297514136工程造价,金融服务与管理,大数据与财务管理,大数据与会计,国际经济与贸易	辽宁	专科	102（不限）	工程造价	297	292	302	292-302	按2025投档线
物理	4424	25年物理类院校专业组汇总.xlsx	6660	烟台科技学院	物理	高职高专批	104	不限	250	540998	计算机应用技术、软件技术、大数据与会计	3	492	472		104(不限)25334281.5250540998计算机应用技术,软件技术,大数据与会计	山东	专科	104（不限）	计算机应用技术	250	245	255	245-255	按2025投档线
物理	4425	25年物理类院校专业组汇总.xlsx	6665	西安明德理工学院	物理	高职高专批	102	不限	396				492	472	最低位次缺失；组内专业为空	102(不限)6410401.8396	陕西	专科	102（不限）	未提供	396	391	401	391-401	按2025投档线
物理	4426	25年物理类院校专业组汇总.xlsx	6671	沈阳城市建设学院	物理	高职高专批	104	不限	265	534216	术、道路与桥梁工程技术、新能源汽车检测与维修技术	3	492	472		104(不限)4350294.5265534216	辽宁	专科	104（不限）	术	265	260	270	260-270	按2025投档线
物理	4427	25年物理类院校专业组汇总.xlsx	6673	武汉设计工程学院	物理	高职高专批	101	不限	289	519908	食品营养与健康、大数据技术、云计算技术应用、护理、康复治疗技术、连锁经营与管理、·473·	7	492	472		101(不限)20391328.3289519908食品营养与健康,大数据技术,云计算技术应用,护理,康复治疗技术,连锁经营与管理	湖北	专科	101（不限）	食品营养与健康	289	284	294	284-294	按2025投档线
物理	4428	25年物理类院校专业组汇总.xlsx	6678	四川大学锦江学院	物理	高职高专批	102	不限	317	975022	金融服务与管理、大数据与会计	2	493	473	最低位次疑似拼接	102(不限)6420357.83174975022金融服务与管理,大数据与会计	四川	专科	102（不限）	金融服务与管理	317	312	322	312-322	按2025投档线
物理	4429	25年物理类院校专业组汇总.xlsx	6686	西安科技大学高新学院	物理	高职高专批	102	不限	399	394999			493	473	组内专业为空	102(不限)26435413.6399394999	陕西	专科	102（不限）	未提供	399	394	404	394-404	按2025投档线
物理	4430	25年物理类院校专业组汇总.xlsx	6701	景德镇艺术职业大学	物理	高职高专批	101	不限	243	543553	计算机应用技术、软件技术、大数据技术、人工智能技术应用	4	493	473		101(不限)15419314.2243543553计算机应用技术,软件技术,大数据技术,人工智能技术应用	江西	专科	101（不限）	计算机应用技术	243	238	248	238-248	按2025投档线
物理	4431	25年物理类院校专业组汇总.xlsx	6703	南昌大学共青学院	物理	高职高专批	101	不限	228	547989	大数据与会计、服装与服饰设计、商务英语	3	493	473		101(不限)38424315.9228547989大数据与会计,服装与服饰设计,商务英语	江西	专科	101（不限）	大数据与会计	228	223	233	223-233	按2025投档线
物理	4432	25年物理类院校专业组汇总.xlsx	6707	银川科技学院	物理	高职高专批	102	不限	249	541388	术、软件技术、健康大数据管理与服务、金融科技应用、大数据与财务管理、会计信息管、理、网络营销与直播电商、文化创意与策划、网络舆情监测	10	493	473		102(不限)9354277.1249541388术,软件技术,健康大数据管理与服务,金融科技应用,大数据与财务管理,会计信息管	宁夏	专科	102（不限）	术	249	244	254	244-254	按2025投档线
物理	4433	25年物理类院校专业组汇总.xlsx	6782	大连艺术学院	物理	高职高专批	102	不限	233	546649	旅游管理、应用韩语、风景园林设计、数字媒体技术	4	493	473		102(不限).3320262.7233546649旅游管理,应用韩语,风景园林设计,数字媒体技术	辽宁	专科	102（不限）	旅游管理	233	228	238	228-238	按2025投档线
物理	4434	25年物理类院校专业组汇总.xlsx	6786	沈阳工学院	物理	高职高专批	106	不限	234	546369	术、计算机网络技术、金融科技应用、大数据与会计	4	493	473		106(不限)46464307.7234546369	辽宁	专科	106（不限）	术	234	229	239	229-239	按2025投档线
物理	4435	25年物理类院校专业组汇总.xlsx	6789	辽宁何氏医学院	物理	高职高专批	101	不限	175		护理、医学美容技术、康复治疗技术、眼视光技术	4	493	473	最低位次缺失	101(不限)20411281.9175554068护理,医学美容技术,康复治疗技术,眼视光技术	辽宁	专科	101（不限）	护理	175	170	180	170-180	按2025投档线
物理	4436	25年物理类院校专业组汇总.xlsx	6799	长春科技学院	物理	高职高专批	101	不限	299	512610			493	473	组内专业为空	101(不限)25387334.6299512610	吉林	专科	101（不限）	未提供	299	294	304	294-304	按2025投档线
物理	4437	25年物理类院校专业组汇总.xlsx	6832	泰山科技学院	物理	高职高专批	101	不限	225		术、智能控制技术、电气自动化技术、物联网应用技术、计算机应用技术、计算机网络技、大数据技术、人工智能技术应用、智能互联网络技术	9	493	473	最低位次缺失	101(不限)8319265.4225548712术,智能控制技术,电气自动化技术,物联网应用技术,计算机应用技术,计算机网络技	未识别	专科	101（不限）	术	225	220	230	220-230	按2025投档线
物理	4438	25年物理类院校专业组汇总.xlsx	6833	烟台理工学院	物理	高职高专批	102	不限	381		人工智能技术应用、现代通信技术、大数据与会计	3	493	473	最低位次缺失	102(不限)6430397381422173人工智能技术应用,现代通信技术,大数据与会计	山东	专科	102（不限）	人工智能技术应用	381	376	386	376-386	按2025投档线
物理	4439	25年物理类院校专业组汇总.xlsx	6836	武汉东湖学院	物理	高职高专批	102	不限	336	478507	理、康复治疗技术、健康管理、财税大数据应用、金融服务与管理、大数据与会计、国际、经济与贸易、市场营销、电子商务、现代物流管理、旅游管理、酒店管理与数字化运营、新闻采编与制作、全媒体广告策划与营销、商务英语、人力资源管理	17	493	473		102(不限)140425363.3336478507	湖北	专科	102（不限）	理	336	331	341	331-341	按2025投档线
物理	4440	25年物理类院校专业组汇总.xlsx	6837	汉口学院	物理	高职高专批	102	不限	280	525789	空中乘务、电子信息工程技术、计算机应用技术、大数据与会计、·电子商务	5	493	473		102(不限)42380327.6280525789空中乘务,电子信息工程技术,计算机应用技术,大数据与会计,·电子商务	未识别	专科	102（不限）	空中乘务	280	275	285	275-285	按2025投档线
物理	4441	25年物理类院校专业组汇总.xlsx	6838	：武昌理工学院	物理	高职高专批	102	不限	364	445189	制药技术、药品经营与管理、计算机网络技术、护理、证券实务、大数据与财务管理、旅	7	493	473		102(不限)52401380.9364445189制药技术,药品经营与管理,计算机网络技术,护理,证券实务,大数据与财务管理,旅	未识别	专科	102（不限）	制药技术	364	359	369	359-369	按2025投档线
物理	4442	25年物理类院校专业组汇总.xlsx	6838	：武昌理工学院	物理	高职高专批	104	不限	362	447712	空中乘务	1	493	473		104(不限)3375367.362.447712空中乘务	未识别	专科	104（不限）	空中乘务	362	357	367	357-367	按2025投档线
物理	4443	25年物理类院校专业组汇总.xlsx	6838	：武昌理工学院	物理	高职高专批	202	不限	379	424961	大数据与财务管理	1	493	473		202(不限)2398388.5379424961大数据与财务管理	未识别	专科	202（不限）	大数据与财务管理	379	374	384	374-384	按2025投档线
物理	4444	25年物理类院校专业组汇总.xlsx	6839	武昌首义学院	物理	高职高专批	101	不限	303	509473	器人技术、电气自动化技术、电子信息工程技术、集成电路技术、跨境电子商务、应用英	6	493	473		101(不限)60388337.4303509473器人技术,电气自动化技术,电子信息工程技术,集成电路技术,跨境电子商务,应用英	未识别	专科	101（不限）	器人技术	303	298	308	298-308	按2025投档线
物理	4445	25年物理类院校专业组汇总.xlsx	6839	武昌首义学院	物理	高职高专批	102	不限	274	529378	建筑工程技术、计算机应用技术、现代通信技术、大数据与财务管理、市场营销	5	493	473		102(不限)26389319.8274529378建筑工程技术,计算机应用技术,现代通信技术,大数据与财务管理,市场营销	未识别	专科	102（不限）	建筑工程技术	274	269	279	269-279	按2025投档线
物理	4446	25年物理类院校专业组汇总.xlsx	6839	武昌首义学院	物理	高职高专批	201	不限	335	479571	软件技术、人工智能技术应用	2	493	473		201(不限)4365348335479571软件技术,人工智能技术应用	未识别	专科	201（不限）	软件技术	335	330	340	330-340	按2025投档线
物理	4447	25年物理类院校专业组汇总.xlsx	6841	荆州学院	物理	高职高专批	102	不限	184	553677	算机应用技术、计算机网络技术、中医康复技术、医学检验技术、康复治疗技术、婴幼儿、托育服务与管理、大数据与会计、工商企业管理、市场营销、电子商务、应用英语	12	493	473		102(不限）76440277.8184553677	湖北	专科	102（不限）	算机应用技术	184	179	189	179-189	按2025投档线
物理	4448	25年物理类院校专业组汇总.xlsx	6842	长江大学文理学院	物理	高职高专批	102	不限	668	394999	计算机应用技术、大数据与会计	2	493	473		102(不限)5431408.4668394999计算机应用技术,大数据与会计	未识别	专科	102（不限）	计算机应用技术	668	663	673	663-673	按2025投档线
物理	4449	25年物理类院校专业组汇总.xlsx	7022	南昌应用技术师范学院	物理	高职高专批	102	不限	336	478507	计算机网络技术、软件技术、数字媒体技术、电气自动化技术、电子信息工程技术	5	493	473		102(不限)10385354336478507计算机网络技术,软件技术,数字媒体技术,电气自动化技术,电子信息工程技术	江西	专科	102（不限）	计算机网络技术	336	331	341	331-341	按2025投档线
物理	4450	25年物理类院校专业组汇总.xlsx	6845	湖北商贸学院	物理	高职高专批	102	不限	246		技术、应用电子技术、计算机应用技术、计算机网络技术、软件技术、数字媒体技术、人、工智能技术应用、财税大数据应用、大数据与会计、电子商务（电子商务运营）	11	494		最低位次缺失	102(不限)135387302.3246	湖北	专科	102（不限）	技术	246	241	251	241-251	按2025投档线
物理	4451	25年物理类院校专业组汇总.xlsx	6847	湖北恩施学院	物理	高职高专批	102	不限	263	535233	宠物医疗技术、建筑设计、建筑工程技术、工程造价、计算机应用技术、临床医学、护、理、医学检验技术、大数据与财务管理、大数据与会计、旅游管理、现代文秘	13	494			102(不限）110405330.4263535233宠物医疗技术,建筑设计,建筑工程技术,工程造价,计算机应用技术,临床医学,护	湖北	专科	102（不限）	宠物医疗技术	263	258	268	258-268	按2025投档线
物理	4452	25年物理类院校专业组汇总.xlsx	6849	湖北师范大学文理学院	物理	高职高专批	105	不限	292	517781	务、计算机应用技术、数字媒体技术、大数据技术、云计算技术应用、信息安全技术应、用、人工智能技术应用、市场营销、电子商务、应用英语、中文	12	494			105(不限)38398326.3292517781	湖北	专科	105（不限）	务	292	287	297	287-297	按2025投档线
物理	4453	25年物理类院校专业组汇总.xlsx	6850	武汉文理学院	物理	高职高专批	109	不限	302	510269	土木工程检测技术、工程造价、理化测试与质检技术、智能机电技术、新能源汽车技术、汽车智能技术、虚拟现实技术应用、护理、大数据与会计、电子商务、新闻采编与制作	11	494			109(不限)50371327.7302510269土木工程检测技术,工程造价,理化测试与质检技术,智能机电技术,新能源汽车技术,	湖北	专科	109（不限）	土木工程检测技术	302	297	307	297-307	按2025投档线
物理	4454	25年物理类院校专业组汇总.xlsx	6851	三峡大学科技学院	物理	高职高专批	102	不限	403	388657	发电厂及电力系统、输配电工程技术、水利水电建筑工程、智能机电技术、计算机应用技	5	494			102(不限)11418409.5403388657发电厂及电力系统,输配电工程技术,水利水电建筑工程,智能机电技术,计算机应用技	未识别	专科	102（不限）	发电厂及电力系统	403	398	408	398-408	按2025投档线
物理	4455	25年物理类院校专业组汇总.xlsx	6855	武汉纺织大学外经贸学院	物理	高职高专批	102	不限	361	449030	机电一体化技术、计算机应用技术、软件技术、大数据与会计、国际经济与贸易、市场营、销、跨境电子商务、现代物流管理、应用英语	10	494			102(不限)24414373.4361449030机电一体化技术,计算机应用技术,软件技术,大数据与会计,国际经济与贸易,市场营	湖北	专科	102（不限）	机电一体化技术	361	356	366	356-366	按2025投档线
物理	4456	25年物理类院校专业组汇总.xlsx	6857	武汉体育学院体育科技学院	物理	高职高专批	101	不限	334	480608	康复治疗技术	1	494			101(不限)84151357.1334480608康复治疗技术	湖北	专科	101（不限）	康复治疗技术	334	329	339	329-339	按2025投档线
物理	4457	25年物理类院校专业组汇总.xlsx	6858	湖北文理学院理工学院	物理	高职高专批	106	不限	745	554098	据与人工智能方向)、计算机应用技术(新媒体传播方向)、计算机应用技术(移动互联网开、发方向)、工商企业管理(高铁服务方向)、工商企业管理(电子商务方向)、工商企业管理、(航空服务方向)、应用英语(学前教育方向)、智慧健康养老服务与管理	10	494			106(不限)141470279.4174554098	湖北	专科	106（不限）	据与人工智能方向)	745	740	750	740-750	按2025投档线
物理	4458	25年物理类院校专业组汇总.xlsx	6859	湖北工程学院新技术学院	物理	高职高专批	102	不限	365	443885	建筑设计、机械制造及自动化、计算机应用技术、大数据与会计、小学英语教育(师范)	5	494			102(不限)19401374365443885	湖北	专科	102（不限）	建筑设计	365	360	370	360-370	按2025投档线
物理	4459	25年物理类院校专业组汇总.xlsx	6861	武汉工程科技学院	物理	高职高专批	101	不限	201		自动化技术、无人机应用技术、电子信息工程技术、计算机网络技术、信息安全技术应、用、工业互联网技术、大数据与会计、电子商务、网络营销与直播电商、商务英语	11	494		最低位次缺失	101(不限)170443296.5201	湖北	专科	101（不限）	自动化技术	201	196	206	196-206	按2025投档线
物理	4460	25年物理类院校专业组汇总.xlsx	6863	武汉工商学院	物理	高职高专批	108	不限	377	427774	计算机应用技术(新媒体技术)、财富管理、市场营销、电子商务、工业机器人技术、电子	6	494			108(不限)37417392.9377427774计算机应用技术(新媒体技术),财富管理,市场营销,电子商务,工业机器人技术,电子	湖北	专科	108（不限）	计算机应用技术(新媒体技术)	377	372	382	372-382	按2025投档线
物理	4461	25年物理类院校专业组汇总.xlsx	6863	武汉工商学院	物理	高职高专批	202	不限	391	407397	大数据与会计、人工智能技术应用	2	494			202(不限)4411400391407397大数据与会计,人工智能技术应用	湖北	专科	202（不限）	大数据与会计	391	386	396	386-396	按2025投档线
物理	4462	25年物理类院校专业组汇总.xlsx	6874	张家界学院	物理	高职高专批	102	不限	326	488929	助产、医学影像技术、医学影像技术(智慧影像方向)、商务英语、商务英语(跨境电子商、务运营服务与管理方向)、商务英语(报关报检方向）	7	494			102(不限)2348337326488929助产,医学影像技术,医学影像技术(智慧影像方向),商务英语,商务英语(跨境电子商	湖南	专科	102（不限）	助产	326	321	331	321-331	按2025投档线
物理	4463	25年物理类院校专业组汇总.xlsx	6892	四川传媒学院	物理	高职高专批	102	不限	360	450338	空中乘务	1	494			102(不限)1360360360450338空中乘务	四川	专科	102（不限）	空中乘务	360	355	365	355-365	按2025投档线
物理	4464	25年物理类院校专业组汇总.xlsx	6895	四川工商学院	物理	高职高专批	105	不限	251	540605	电气自动化技术、计算机应用技术、婴幼儿托育服务与管理	3	494			105(不限)3284271.3251540605电气自动化技术,计算机应用技术,婴幼儿托育服务与管理	四川	专科	105（不限）	电气自动化技术	251	246	256	246-256	按2025投档线
物理	4465	25年物理类院校专业组汇总.xlsx	6896	成都文理学院	物理	高职高专批	102	不限	357	454163	数字媒体技术、人工智能数据工程技术、大数据与会计	3	494			102(不限)16405381357454163	四川	专科	102（不限）	数字媒体技术	357	352	362	352-362	按2025投档线
物理	4466	25年物理类院校专业组汇总.xlsx	6897	月成都外国语学院	物理	高职高专批	102	不限	309	504567	计算机网络技术、信息安全技术应用、研学旅行管理与服务、融媒体技术与运营	4	494			102(不限)9396359.6309504567	四川	专科	102（不限）	计算机网络技术	309	304	314	304-314	按2025投档线
物理	4467	25年物理类院校专业组汇总.xlsx	6907	丽江文化旅游学院	物理	高职高专批	102	不限	207	551810	大数据技术、信息安全技术应用、医学美容技术、大数据与财务管理、酒店管理与数字化	5	494			102(不限）8341266.8207551810大数据技术,信息安全技术应用,医学美容技术,大数据与财务管理,酒店管理与数字化	云南	专科	102（不限）	大数据技术	207	202	212	202-212	按2025投档线
物理	4468	25年物理类院校专业组汇总.xlsx	6908	昆明城市学院	物理	高职高专批	102	不限	278	527013	信息安全技术应用、人工智能技术应用	2	494			102(不限)3297288.3278527013信息安全技术应用,人工智能技术应用	云南	专科	102（不限）	信息安全技术应用	278	273	283	273-283	按2025投档线
物理	4469	25年物理类院校专业组汇总.xlsx	6939	大连科技学院	物理	高职高专批	101	不限	175	554068	软件技术、数字媒体技术、动漫制作技术、视觉传达设计	4	494			101(不限)29381295.7175554068软件技术,数字媒体技术,动漫制作技术,视觉传达设计	辽宁	专科	101（不限）	软件技术	175	170	180	170-180	按2025投档线
物理	4470	25年物理类院校专业组汇总.xlsx	6943	大连东软信息学院	物理	高职高专批	101	不限	220	549722	计算机应用技术、软件技术、大数据技术、虚拟现实技术应用、护理、老年保健与管理	6	494			101(不限)14380299.4220549722	辽宁	专科	101（不限）	计算机应用技术	220	215	225	215-225	按2025投档线
物理	4471	25年物理类院校专业组汇总.xlsx	0133	广西农业职业技术大学	物理	高职高专批	102	不限	389	410438	中草药栽培与加工技术、畜牧兽医、机电一体化技术、大数据与会计	4	495	475		102(不限)20422397.2389410438中草药栽培与加工技术,畜牧兽医,机电一体化技术,大数据与会计	广西	专科	102（不限）	中草药栽培与加工技术	389	384	394	384-394	按2025投档线
物理	4472	25年物理类院校专业组汇总.xlsx	0733	阜新高等专科学校	物理	高职高专批	102	不限	314	500193	化运营、广告艺术设计、学前教育(师范)、小学教育(师范)	4	495	475		102(不限)44393344.4314500193	辽宁	专科	102（不限）	化运营	314	309	319	309-319	按2025投档线
物理	4473	25年物理类院校专业组汇总.xlsx	6977	燕京理工学院	物理	高职高专批	101	不限	255		技术、护理、医学检验技术、金融服务与管理、大数据与财务管理、大数据与会计、摄影	7	495	475	最低位次缺失	101(不限)13379331.7255538935技术,护理,医学检验技术,金融服务与管理,大数据与财务管理,大数据与会计,摄影	未识别	专科	101（不限）	技术	255	250	260	250-260	按2025投档线
物理	4474	25年物理类院校专业组汇总.xlsx	6977	燕京理工学院	物理	高职高专批	102	不限	229		网络直播与运营、电气自动化技术、电子信息工程技术	3	495	475	最低位次缺失	102(不限)3340285.7229547715网络直播与运营,电气自动化技术,电子信息工程技术	未识别	专科	102（不限）	网络直播与运营	229	224	234	224-234	按2025投档线
物理	4475	25年物理类院校专业组汇总.xlsx	6979	武汉传媒学院	物理	高职高专批	102	不限	336		电子商务(智能商务运营方向)、影视编导、新闻采编与制作(融媒体方向)	3	495	475	最低位次缺失	102(不限)12377351.8336478507电子商务(智能商务运营方向),影视编导,新闻采编与制作(融媒体方向)	湖北	专科	102（不限）	电子商务(智能商务运营方向)	336	331	341	331-341	按2025投档线
物理	4476	25年物理类院校专业组汇总.xlsx	6993	西安工商学院	物理	高职高专批	101	不限	235	546118			495	475	组内专业为空	101(不限)39412308.1235546118	陕西	专科	101（不限）	未提供	235	230	240	230-240	按2025投档线
物理	4477	25年物理类院校专业组汇总.xlsx	7008	河北科技工程职业技术大学	物理	高职高专批	101	不限	395	401209	钢铁智能冶金技术、建筑钢结构工程技术	2	495	475		101(不限)8415402395401209钢铁智能冶金技术,建筑钢结构工程技术	河北	专科	101（不限）	钢铁智能冶金技术	395	390	400	390-400	按2025投档线
物理	4478	25年物理类院校专业组汇总.xlsx	7009	兰州石化职业技术大学	物理	高职高专批	102	不限	415	369055	动化技术、工业自动化仪表技术、智能网联汽车技术、应用化工技术、石油炼制技术、石、油化工技术、高分子合成技术、分析检验技术、化工智能制造技术、化工装备技术、信息	12	495	475		102(不限）59517428.9415369055动化技术,工业自动化仪表技术,智能网联汽车技术,应用化工技术,石油炼制技术,石	甘肃	专科	102（不限）	动化技术	415	410	420	410-420	按2025投档线
物理	4479	25年物理类院校专业组汇总.xlsx	7010	兰州资源环境职业技术大学	物理	高职高专批	101	不限	407	382317			495	475	组内专业为空	101(不限)20473421.4407382317	甘肃	专科	101（不限）	未提供	407	402	412	402-412	按2025投档线
物理	4480	25年物理类院校专业组汇总.xlsx	7011	山西工程科技职业大学	物理	高职高专批	102	不限	407	382317	土木工程检测技术、石窟寺保护技术	2	495	475		102(不限)5429415407382317土木工程检测技术,石窟寺保护技术	山西	专科	102（不限）	土木工程检测技术	407	402	412	402-412	按2025投档线
物理	4481	25年物理类院校专业组汇总.xlsx	7012	河北石油职业技术大学	物理	高职高专批	101	不限	409	379038	术、石油化工技术、汽车检测与维修技术	3	495	475		101(不限)30460423.1409379038	河北	专科	101（不限）	术	409	404	414	404-414	按2025投档线
